DATE_TIME,POST
2023-10-22 03:28:41,세비야전에 진첸코대신 토미야스 써보자
2023-10-22 03:28:35,민재앙 확실한건 ㅋㅋㅋ
2023-10-22 03:28:29,마인츠 강등권이네 
2023-10-22 03:28:26,이제 주말 예능 시작한다 -대 맨 유
2023-10-22 03:28:24,사수올로 45분 맹구 4시
2023-10-22 03:28:20,이피엘이 역시 재밌네
2023-10-22 03:28:19,뮌헨 빨리 센터백사고 팔리냐 사와라 
2023-10-22 03:28:01,토트넘 뮌헨중 무패 누가 먼저 깨질까
2023-10-22 03:28:00,맹구 경기를 누가봐요 ㅋ
2023-10-22 03:27:58,김민재 오늘 몸싸움 스탯 ㅋㅋ
2023-10-22 03:27:54,토미야스 타케히로 첼시전 활약상.gif
2023-10-22 03:27:53,epl사무국 회장이 아스날팬이라는데 혹시....
2023-10-22 03:27:49,한국 역대 축구 선수 아쉬움ㅜㅜ
2023-10-22 03:27:47,수비수가 수비는 못하고 사람팼도르뿐 ㅋㅋㅋ
2023-10-22 03:27:44,첼시 빼고 전부 만족 ㅋㅋㅋㅋ
2023-10-22 03:27:38,맹구경기봐야지 어딜도망가노
2023-10-22 03:27:37,서울대 의대 졸업 vs 토미야스급 선수 뭐가더어렵냐??ㄷㄷ
2023-10-22 03:27:36,오늘 한일전결과
2023-10-22 03:27:34,뮌헨이 뭐 어쩌고 저쩌고 해도 시발 시즌시작하고 무패임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 03:27:33,피엘 4위 예측 딱해줌
2023-10-22 03:27:32,데리흐트 존나 귀엽노
2023-10-22 03:27:30,올해 마인츠3원정패 끊음 묀헨전 연속무승 끊음
2023-10-22 03:27:29,대민재 수비지리노 ㄷㄷ(다 뚫리고 몸통박치기 원툴)
2023-10-22 03:27:25,세비야 존나 아깝네
2023-10-22 03:27:15,90분동안 다막는 수비수는 존재안하는데
2023-10-22 03:27:08,애우는 역시네...
2023-10-22 03:27:07,첼시뭐냐무승부네 
2023-10-22 03:27:03,음바페가 이강인 좋아하더라
2023-10-22 03:27:01,김민재랑 친목질하는건 뮐러 밖에 없네
2023-10-22 03:26:57,애우 시발련들 도움이 안되노 ㅋㅋㅋ
2023-10-22 03:26:56,결론 조센징 찬밥이만 존나 못했네
2023-10-22 03:26:55,애우는 키퍼도 문제네
2023-10-22 03:26:52,황트넘 단독 질주 드가자 -ㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 03:26:51,짜이 지쳤노
2023-10-22 03:26:45,세비야 너무 아까운거 많네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 03:26:37,뮌혐 무패행진ㅋㅋㅋ
2023-10-22 03:26:36,종료 ㅋㅋㅋㅋㅋㅋ
2023-10-22 03:26:28,이건 산체스 씨발년이 첼시 승점 2점 날렸다
2023-10-22 03:26:27,첼전드 씨빨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 03:26:24,아니 우리흥 무관탈출해야한다고!!!!!!!!
2023-10-22 01:19:49,호날두 프리킥 역전골.....gif
2023-10-22 01:19:46,흥좆이 처음 epl가서 좆박을때도
2023-10-22 01:19:42,이강인한테 패스 통제 ㅋㅋㅋㅋㅋㅋ
2023-10-22 01:19:38,ㄹㅇ 부상없는 황희찬은 이강인보다 한수위네
2023-10-22 01:19:35,신두형 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
2023-10-22 01:19:34,백패스 장인이네 ㅋㅋ
2023-10-22 01:19:31,이강인 잘해야 기회 3번이다 뭐라도 해야지
2023-10-22 01:19:29,사우디리그 중계 차단좀 
2023-10-22 01:19:28,강인맘 쿠팡플레이 채팅 레전드노
2023-10-22 01:19:27,동양인한테는 골주지마 ㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 01:19:26,이강인 답답한게 이정도로는 안된다니까 ㅅㅂ
2023-10-22 01:19:25,캉긴리는 파리오고나서 존내 못해진 느낌인데
2023-10-22 01:19:24,이강인은 파리 수준이 안 되노 ㅋㅋㅋㅋ
2023-10-22 01:19:23,파리는 무슨 음바페 주연 드라마 축구냐? 존나
2023-10-22 01:19:22,일뽕들은 꿈을 꿔도 비현실적인 꿈만 꾸네 ㅋㅋㅋ
2023-10-22 01:19:21,저 엠흑련 왜 눈썹이 없냐 ㅋㅋ
2023-10-22 01:19:16,국대에선 이재성이 자꾸 움직여주면서
2023-10-22 01:19:15,또 당신입니까 GOAT
2023-10-22 01:19:12,대버지가 생각나네
2023-10-22 01:19:05,똥파리 후반전 되니깐 경기력 좋은데
2023-10-22 01:19:03,강인이 계속 손 드는데 안 줌
2023-10-22 01:19:01,파리 오른쪽공격은 봉인이노
2023-10-22 01:18:57,이강인 < 돌파못하니까 횡드리블 백드리블 막갈겨 ㅋㅋㅋㅋㅋ
2023-10-22 01:18:52,포체는 닭집이 보낸 자객이라
2023-10-22 01:18:49,호날두 동점골.gif
2023-10-22 01:18:44,파리문제는 무조건 음바페해줘  패스함
2023-10-22 01:18:43,찬밥이 활약하려면 감독 좆까고 왼쪽으로 가라 
2023-10-22 01:18:42,저게 응급처지라고 포장 ㅋㅋㅋㅋㅋ
2023-10-22 01:18:39,신두형 골 씨발ㅋㅋㅋㅋㅋㅋ
2023-10-22 01:18:38,저 깜디 여럿 사람 죽이노
2023-10-22 01:18:37,로드리가 본체가 맞는거 같다.ㄹㅇ
2023-10-22 01:18:36,신두존 프리킥 골 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-22 01:18:35,지금 음바페 하는거 옛날 손흥민이 밥먹듯이 하던거임
2023-10-22 01:18:34,호날두 역전골...gif
2023-10-21 23:23:50,뎀창 징계라서 윙 간거 같네
2023-10-21 23:23:48,씨찬이경기틀었는데 본머스 구장 챔쉽수준이네
2023-10-21 23:23:47,그냥 웃음벨이면 개추 ㅋㅋㅋㅋㅋㅋ
2023-10-21 23:23:44,누리 저새기 진심 턴오버머신임
2023-10-21 23:23:42,홀란드 시발 ㄹㅇ 양학은 존나 잘하내
2023-10-21 23:23:36,존나 쳐맞노 다섯골 이상 쳐먹겠네
2023-10-21 23:23:30,하키미가 없구나 오늘은
2023-10-21 23:23:23,졷트넘 리그 우승꿈을 꾸었노 ?
2023-10-21 23:23:22,일뽕사망ㅋㅋ왜보냐?ㅋㅋ
2023-10-21 23:23:20,좆란드<- 걍 스찌 최적화 캠퍼
2023-10-21 23:23:19,칸진리 뎀벨레 따잇! ㄷㄷㄷ
2023-10-21 23:23:18,내투 ㅈ되네 ㄹㅇ
2023-10-21 23:23:11,ㄷㄷㄷㄷㄷ우리 강인이 동접 31만
2023-10-21 23:23:09,네투 팽이질 ㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:23:06,홀란드 추가골.gif
2023-10-21 23:23:04,브라이튼 병신 벌써 2대떡 ㅋㅋㅋ
2023-10-21 23:23:02,네투 1팽이 적립 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:23:01,턴 머노
2023-10-21 23:23:00,짭시 로드리 들어옴??
2023-10-21 23:22:57,이강인 오늘 골 넣을거 같은데
2023-10-21 23:22:52,손흥민 그 병신이었으면 원툴킥각만 노리다 턴오버 조짐
2023-10-21 23:22:51,맨시티 로드리 복귀한거 보고 마핸갔음 ㅋㅋ
2023-10-21 23:22:50,미토마 A매치 쉬었다더니 안보이노  
2023-10-21 23:22:49,모바일은 psg어케 봄?
2023-10-21 23:22:46,미토마가 드리블은 좆 지리긴 하네 ㄹㅇ
2023-10-21 23:22:45,미좆마씹사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:22:44,미토마는 걍 손흥민임 ㅋㅋㅋㅋ
2023-10-21 23:22:43,미토마 거품 다빠지는 경기돼겄누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:22:42,좆소판독기 대황란 ㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:22:40,머야 윙강인?
2023-10-21 23:22:36,미토마 골 gif
2023-10-21 23:22:34,홀란드 = 엠창민이랑 비슷한듯
2023-10-21 23:22:30,갈매기는 수비가 강등권이네
2023-10-21 23:22:28,ㅈ토마 왜 보냐 진짜 ㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 23:22:27,홀란드 발롱도르 확정 ㅋㅋㅋㅋㅋㅋ
2023-10-21 23:22:25,홀란드는 언제쯤 스찌 안하냐
2023-10-21 23:22:23,노르웨이의 폐급 홀란드 ㅅㅅ 맨시티에서는 갓란드
2023-10-21 23:22:22,황희찬 똥볼차고 ㅈ밥같은 표정 그만 좀 해라
2023-10-21 23:22:21,황란드 득점왕
2023-10-21 23:22:17,미토마는 ㄹㅇ 재앙이네 ㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 10:43:46,미토마 로메로한테 지워질때 ㅈㄴ웃기던데
2023-10-21 10:42:46,미토마도 빅클럽 못가는거 알고 주제파악하는데
2023-10-21 10:42:45,좆두 감독하면 은근 잘할거같지않냐?
2023-10-21 10:42:27,“충격” 그 어느 업체도 리그앙의 중계권을 입찰하지 않았
2023-10-21 10:42:09,사실 홍현석도 박지성급 영향력이 나중에 가능해서
2023-10-21 10:42:08,분석영상 조회수 손김묶어도 이강인하나에 안되네ㅋㅋㅋ
2023-10-21 10:41:51,게임시장 인프라는 일본이 더 좋지않음?
2023-10-21 10:41:37,킬패(이강인) 돌파선수(황희찬) 슈팅선수(앰창민)
2023-10-21 10:41:18,엠창단의 현실
2023-10-21 10:41:02,이강인 국대실력은 아직까진 씹거품임
2023-10-21 10:40:24,손웅정 -> 이양반만큼 이중적인 인간 못봄
2023-10-21 10:40:11,국대 에이스는 이미 이강인임 ㄹㅇ
2023-10-21 10:39:41,유 소년들에게 하고 싶은 말은 절대 손웅정
2023-10-21 10:39:27,미뽕 이새끼들 손뽕이랑 똑같은 소리하네 ㅋㅋㅋ
2023-10-21 10:39:04,에펨 실력 이거잖음
2023-10-21 10:38:33,근데 방구석에서 부랄긁는 븅신들이
2023-10-21 10:38:06,내가 본 책중에 가장 웃긴 제목 ..jpg
2023-10-21 10:37:50,FM <<< ㄹㅇ 이거하는 새끼들 죄다 정공이더라
2023-10-21 10:37:47,문재앙은 대통령의 자격이 없었음
2023-10-21 10:37:36,이번주 닭집 경기시간 뭐노 ㅋㅋ
2023-10-21 10:37:32,이강인 파리에서 주전할수 있을줄 알았는데
2023-10-21 10:37:19,그러고보니 국대에 보급형-날두/메시/반다이크 다잇네;;
2023-10-21 10:36:55,손웅정 존나 추하지않냐?? 
2023-10-21 10:36:40,이강인을 내가 못 빠는 이유
2023-10-21 10:36:16,이강인 중원 킬패스는 솔직히 모드리치 안 부럽던데
2023-10-21 10:36:08,손흥민으로 xG 값 딸치는게 병신인 이유 ...gif
2023-10-21 10:36:02,반페르시 vs 홀란드
2023-10-21 10:36:01,근데 88848161616이 왜 고트임?
2023-10-21 10:35:54,진지할때 가장 웃긴 찬밥단 ㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-21 10:35:28,쿠보 찬밥이 몸값 2배넘네
2023-10-21 10:35:14,요즘 누구 팬덤이 대세냐?
2023-10-21 10:35:07,나한테 이강인 김민재는 그냥 잘난 남임. 흥민이는 다름
2023-10-21 10:34:22,펩이 말하는 멋진해변 골프장은 말이지
2023-10-21 10:33:41,김민재 손흥민은 손흥민 애비도 김민재 고름
2023-10-21 10:33:42,사주도 아주매미들이 좋아하는거 아니냐?
2023-10-21 10:33:25,한국인싸가 외국인 인싸들한테 잘받아주는편임?
2023-10-21 10:32:57,손흥민 축구실력은 웅정좌 덕분에 얻은거네
2023-10-21 10:32:44,손웅정 사인회
2023-10-21 10:32:47,이강인 사주
2023-10-21 10:32:42,미토마 그렇게 잘하는 편 아니던데
2023-10-21 10:32:20,이와중에 챔스 인스타에서 대버지 ㄷㄷㄷㄷㄷ
2023-10-21 10:32:07,FM이 ㄹㅇ 똥겜인 이유
2023-10-21 10:32:04,손흥민사주
2023-10-21 10:31:55,손흥민 왜 대강인이 떠먹여줘도 못넣어???
2023-10-21 10:31:53,펩 발롱은 2개를 줘야된다 발언은 좀 심했네...
2023-10-21 10:31:38,많은 축구스타봣지만 흥민이같은 팬아끼는 국대선수없음
2023-10-21 10:31:07,미토마도 앰창민처럼 '주제파악' 한거지.. ㅇㅇ
2023-10-21 10:31:04,박지성이 벤치라도 사람들이 관심있던 이유가
2023-10-21 10:31:02,김민재 사주
2023-10-21 10:30:55,닭집도 빅클럽임
2023-10-20 12:08:38,반대지 븅신들아 
2023-10-20 12:08:26,백승호 빠따가 좋음?
2023-10-20 12:08:24,경축) 펩 과르디올라 에이전트 한국 공항 입국
2023-10-20 12:08:20,펩 2경기 10골넣은 한국 경기 봤구나
2023-10-20 12:07:45,펩은 무조건 월드컵 우승 가능한팀 감독 아니면 안함
2023-10-20 12:07:44,해변에 골프면 유럽이지 병신들
2023-10-20 12:07:43,본인거 길이 16~16.5 정도인데
2023-10-20 12:07:41,펩한테 코레아 이러면 김죵은 이지랄 거릴깨 뻔함
2023-10-20 12:06:48,펩 이새끼 만나서 이야기 나눈거 아님?
2023-10-20 12:06:45,펩은 한국이라는 나라가 존재하는지도 모름
2023-10-20 12:06:40,찬밥이는 아기레 한테 평생 은혜 입은거야
2023-10-20 12:06:21,한국엔 클롭오고 펩은 일본 가면 재밌겠다
2023-10-20 12:06:19,국뽕충들 정신 나깄냐 펩이 국대를 왜 옴
2023-10-20 12:06:17,펨코 일뽕들 미쳤네 진짜 ㅋㅋㅋㅋㅋㅋ
2023-10-20 12:06:15,손흥민이 은퇴해야 트로피들수있어
2023-10-20 12:06:06,작고 겸손한 나라면 베트남이네
2023-10-20 12:05:54,펩이 말한 나라는 그냥 16강권의 적당한 나라말한거 아님?
2023-10-20 12:05:35,펩 일본 가면 좋겠는데
2023-10-20 12:05:16,유럽에서 포르투갈인이 겸손하다는 인상이 있는거 모름?
2023-10-20 12:04:53,하이라이트만 뽑으면 좆인범도 메시임 ㅋㅋㅋㅋㅋ
2023-10-20 12:04:39,펩 저새끼 일본은 언급도 안하는데
2023-10-20 12:04:34,펩 국대 가면 연봉 깎고 가나?
2023-10-20 12:04:33,[이적설] K리그 시즌 5경기남은상태에서 이적루머정리 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-20 12:04:29,펩이 국대 오는건 망상이겠지만
2023-10-20 12:04:17,리중딱 주인님이 황알맞음?
2023-10-20 12:04:02,펩 스페인 아니면 잉글랜드겠지
2023-10-20 12:03:52,수미자원 씹 쓰레기구나 지금
2023-10-20 12:03:44,이강인 >>>> 앰창민
2023-10-20 12:03:42,찬밥단이 버기단보단 낫다
2023-10-20 12:03:15,작고 겸손한 나라 = 벨기에라고 생각힘
2023-10-20 12:02:32,펩이 괜히 코리안가이한게 아님
2023-10-20 12:02:21,펩이 갑자기 국대맡고싶다고 한 이유
2023-10-20 12:02:06,이강인이 라리가 안남고 파리간거는 민재 중국간거랑 비슷
2023-10-20 12:02:05,국대는 손흥민 보단 정우영이 맞는듯ㄹㅇㅋㅋ 
2023-10-20 12:02:01,국대에서 펩축구 구사 할려면 선수층이 따라줘야 하는데
2023-10-20 12:01:36,에버튼 주전자셔틀이개리그 주전보단 나음?
2023-10-20 12:01:32,브라질은 그냥 이새끼가 팀 말아먹음
2023-10-20 12:01:27,펩은 잘하는 선수 모아놓은걸 세계에서 제일 잘돌리는사람임
2023-10-20 12:01:25,좆피엘이 명장들 다 쓸어가던떄가 엊그제같은데 씨발
2023-10-20 12:01:20,블라인드 테스트) 커리어 누가 더 위임??
2023-10-20 12:00:29,황인범은  교체자원으로 나오면
2023-10-20 12:00:25,이강인>>>>>>박지성
2023-10-20 12:00:24,아시안컵 베스트 11 선정 예상 (우승팀 언급 안함)
2023-10-20 12:00:17,펩 가는곳 스페인 맞음
2023-10-20 12:00:06,펩 나가면 피엘 강세도 끝나겟노
2023-10-20 12:00:03,펩 일본맞네
2023-10-20 11:59:44,여친 사귀면 한달에 섹스
2023-10-20 11:59:12,펩 한국옴? 이건또 머야;;
2023-10-19 12:07:40,양놈들 해버지 기습찬양도하노
2023-10-19 12:07:39,벤투는 진짜 좆같이 축구했음
2023-10-19 12:07:18,현시각 개씨발JOAT
2023-10-19 12:07:03,한국 국뽕들한테는 독일인은 정이 안갈걸? 립서비스안해줌
2023-10-19 12:06:39,호이비에르 유벤투스 가겠노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2023-10-19 12:06:33,역사상 최고 먹튀는 호날두 지ㅎ
2023-10-19 12:06:32,진짜 순수하게 K리그 안 거친 해외파 누구 있냐
2023-10-19 12:06:21,[폭로] 젖톡방 폭로한다..jpg
2023-10-19 12:06:19,백승호 보다 이승우 키우는게 나음
2023-10-19 12:05:52,손흥민은 이강인에 비하면 진짜 스타성 1도 없네
2023-10-19 12:05:50,구토멸망)축신두없는 맹구 vs 개메좆없는 황르샤
2023-10-19 12:05:44,ㄹㅇ예쁜 43세 누님..jpg
2023-10-19 12:05:39,축구만 봐도 왜 한국이 일본을 못 넘어서는지 답이 나오지
2023-10-19 12:05:20,사네가 개짜증나긴 함 ㄹㅇ
2023-10-19 12:05:16,네좆보다 더 한 먹튀새끼
2023-10-19 12:04:49,큰 정우영은 그냥 짤린거임?
2023-10-19 12:04:05,손흥민은 현지에서도 인기없음
2023-10-19 12:04:04,통수치고 나가서 로열티 더 먹으려고 꾸레 상대로 소송까지한 홍어새끼
2023-10-19 12:04:01,설마 오시멘 바이아웃 있냐?
2023-10-19 12:03:48,근데 김민재 수비수치곤 존나 눈에 띄긴함 ㄹㅇ
2023-10-19 12:03:30,난 아직도 호루박 호루박 ㅇㅈㄹ 하는게 이해가 안 된다
2023-10-19 12:03:26,근데 코치에 차두리 붙어있어서 아시안컵 모름
2023-10-19 12:03:04,민재가 수비수인데 흥민이보다 몸값
2023-10-19 12:02:53,"짜이 = 2찍 왜구, 손흥민 = 1찍 잼신"
2023-10-19 12:02:09,젖짜이찬밥 vs 토우솝버기
2023-10-19 12:02:07,클린스만땜이라도 기를쓰고 유럽러쉬
2023-10-19 12:01:47,과학.
2023-10-19 12:01:08,파바르 게이였노..
2023-10-19 12:00:30,이 사진으로 프사하는 여자 어떰 남친 자는 모습임
2023-10-19 12:00:18,징거버거의 위험성
2023-10-19 11:59:40,네좆 살쪄서 무릎 씹창난거 아님??
2023-10-19 11:59:28,(오피셜)메시 역대 최고의 프리킥골.gif
2023-10-19 11:59:22,소농민 미련하다 이제 소속팀에 올인해도
2023-10-19 11:59:06,손뽕들이 이강인 까는 이유 ...jpg
2023-10-19 11:59:03,펨코가 사네 까는거 전혀 이해가 안되네
2023-10-19 11:58:12,클린스만이 독일 출신이라 냉정하긴함
2023-10-19 11:57:52,부상당한게 잘한건 아님
2023-10-19 11:57:48,엠창민 이 씨발새끼 여자들만 싸인해주고
2023-10-19 11:57:40,일본식민지되기 vs 북한에 흡수통일되기
2023-10-19 11:57:32,약팀상대일때도 손흥민은 못했는데 그저께는 잘 하더라
2023-10-19 11:57:20,슛포러브 역겹긴하네
2023-10-19 11:57:13,뉴캐슬이 첼시보다 돈 많은 거에요?
2023-10-19 11:57:10,느그들이 네이마르 부상의 아픔을 아냐
2023-10-19 11:57:00,살라 vs 네좆
2023-10-19 11:56:49,살라도 결국 이슬람 맞구나
2023-10-19 11:56:48,근데 20년도말 손뽕강점기때에비하면 지금은 약과긴함
2023-10-18 16:57:40,손흥민은 분데스 씹어먹었다 ㅇㅇ
2023-10-18 16:57:39,클린스만 전술 없다고 까지마
2023-10-18 16:57:28,창민이는 걍 시작부터 잘못됨
2023-10-18 16:57:14,웃음참기.jpg
2023-10-18 16:56:57,쿠팡시킨거 왔다 ㅎㅎ
2023-10-18 16:56:29,[고전]오싹오싹 토트넘 미스터리...gif
2023-10-18 16:56:16,한국 경기는 민재 있고 없고 차이존나큼 ㅋㅋ
2023-10-18 16:55:56,"브라질 월드컵 우승기록,독일한테 따일것 같지않냐?"
2023-10-18 16:55:51,이강인은 기복이 없는것만으로도 좋았는데 존나 상승곡선이네
2023-10-18 16:55:29,뉴진스 민지 코구 입덕.jpg 
2023-10-18 16:55:22,이제 노이어 복귀하면 김민재가 골키퍼 해야함
2023-10-18 16:55:15,현재 페레즈 음좆 홀좆 데좆 리좆 노리는중이더라
2023-10-18 16:55:09,짱깨욕하는 이유가 머꼬??
2023-10-18 16:54:49,■ 손흥민 vs 김민재 몸싸움 간접체험 ■
2023-10-18 16:54:50,김민재 대체선수 없음 손흥민 대체 이강인 황희찬 황의조
2023-10-18 16:54:48,웃음참기 대회 초고수
2023-10-18 16:54:25,손창민 저거 사람새끼도 아닌데 그냥 무시
2023-10-18 16:54:18,선수들이 감독편인데
2023-10-18 16:54:13,현 일본축구대표팀 조직력 수준.gif
2023-10-18 16:53:48,흥민이 토트넘에서 보면 참 인싸긴 해
2023-10-18 16:53:43,야야 투표 댓글 개새끼야 너 씨발
2023-10-18 16:53:39,김민재 같은 카리스마형 리더가 좋긴해
2023-10-18 16:53:37,손흥민은 끈 떨어진 말년 병장 같은거야 굳이 친한척 안하지
2023-10-18 16:53:33,호우에하라 아이.gif
2023-10-18 16:53:34,사실 신두형은 2017년에 불의의 사고로
2023-10-18 16:53:18,손흥민은 선배라 대우하는거지 진작에 민재에 따였지
2023-10-18 16:53:14,손줌마들처럼 힘조!!!!!!!!!!!!!!
2023-10-18 16:53:07,김민재가 잘하는거야 그냥 무시해라
2023-10-18 16:52:56,기싸움 망상중계는 ㄹㅇ 병신같네 ㅋㅋ
2023-10-18 16:52:26,손줌마들 제발 보지닫아!!!!!!!!!!!!!
2023-10-18 16:51:55,김민재는 벤치아니야?
2023-10-18 16:51:47,토트넘 올해 대박나서 꼭 챔스나가자 ㄹㅇ..
